Model: ,Oscilloscope MSO-X 2012A
Serial Number:,MY54020352
Address: ,USBInstrument4
Date: ,2025-06-03 19:25:27

Analog Sample Count:,914,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,
Ch 1,,,,,,,,,,,,
Scale,100 mV/,,Sweep Mode,Auto,,Mode,ROLL,,Mode,NORM,,
Pos,286.5 mV,,Coup,DC,,Ref,CENT,,Realtime,On,,
Coup,DC,,Noise Rej,Off,,Main Scale,500 ms/,,Vectors,On,,
BW,Off,,HF Rej,Off,,Main Delay,-2.5 s,,Persistence,Off,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,
Imp,1M Ohm,,Mode,NONE,,,,,,,,
Probe,10 : 1,,Source,Ch 1,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,
,,,Level,886.5 mV,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
1,-5,0.0814748597331345,,
2,-4.99453125,0.0774547588080168,,
3,-4.9890625,0.0613743551075459,,
4,-4.98359375,0.0653944560326636,,
5,-4.978125,0.0533341532573104,,
6,-4.97265625,0.0613743551075459,,
7,-4.9671875,0.0694145569577813,,
8,-4.96171875,0.0613743551075459,,
9,-4.95625,0.0653944560326636,,
10,-4.95078125,0.0653944560326636,,
11,-4.9453125,0.0533341532573104,,
12,-4.93984375,0.0613743551075459,,
13,-4.934375,0.0613743551075459,,
14,-4.92890625,0.0613743551075459,,
15,-4.9234375,0.0774547588080168,,
16,-4.91796875,0.0694145569577813,,
17,-4.9125,0.0573542541824281,,
18,-4.90703125,0.0653944560326636,,
19,-4.9015625,0.0774547588080168,,
20,-4.89609375,0.0653944560326636,,
21,-4.890625,0.0694145569577813,,
22,-4.88515625,0.0694145569577813,,
23,-4.8796875,0.0653944560326636,,
24,-4.87421875,0.0533341532573104,,
25,-4.86875,0.0493140523321927,,
26,-4.86328125,0.0774547588080168,,
27,-4.8578125,0.073434657882899,,
28,-4.85234375,0.0694145569577813,,
29,-4.846875,0.0814748597331345,,
30,-4.84140625,0.0573542541824281,,
31,-4.8359375,0.0613743551075459,,
32,-4.83046875,0.0653944560326636,,
33,-4.825,0.0533341532573104,,
34,-4.81953125,0.0774547588080168,,
35,-4.8140625,0.0694145569577813,,
36,-4.80859375,0.0613743551075459,,
37,-4.803125,0.0573542541824281,,
38,-4.79765625,0.0573542541824281,,
39,-4.7921875,0.0533341532573104,,
40,-4.78671875,0.0533341532573104,,
41,-4.78125,0.0653944560326636,,
42,-4.77578125,0.073434657882899,,
43,-4.7703125,0.0774547588080168,,
44,-4.76484375,0.0613743551075459,,
45,-4.759375,0.0653944560326636,,
46,-4.75390625,0.0613743551075459,,
47,-4.7484375,0.0653944560326636,,
48,-4.74296875,0.0653944560326636,,
49,-4.7375,0.073434657882899,,
50,-4.73203125,0.073434657882899,,
51,-4.7265625,0.0613743551075459,,
52,-4.72109375,0.0694145569577813,,
53,-4.715625,0.0573542541824281,,
54,-4.71015625,0.0533341532573104,,
55,-4.7046875,0.0653944560326636,,
56,-4.69921875,0.0774547588080168,,
57,-4.69375,0.0573542541824281,,
58,-4.68828125,0.0573542541824281,,
59,-4.6828125,0.0613743551075459,,
60,-4.67734375,0.0774547588080168,,
61,-4.671875,0.0613743551075459,,
62,-4.66640625,0.0613743551075459,,
63,-4.6609375,0.0975552634336054,,
64,-4.65546875,0.0694145569577813,,
65,-4.65,0.0613743551075459,,
66,-4.64453125,0.0533341532573104,,
67,-4.6390625,0.0573542541824281,,
68,-4.63359375,0.0493140523321927,,
69,-4.628125,0.0653944560326636,,
70,-4.62265625,0.0493140523321927,,
71,-4.6171875,0.0774547588080168,,
72,-4.61171875,0.0613743551075459,,
73,-4.60625,0.0653944560326636,,
74,-4.60078125,0.0493140523321927,,
75,-4.5953125,0.0694145569577813,,
76,-4.58984375,0.0613743551075459,,
77,-4.584375,0.0694145569577813,,
78,-4.57890625,0.0694145569577813,,
79,-4.5734375,0.0653944560326636,,
80,-4.56796875,0.0613743551075459,,
81,-4.5625,0.0573542541824281,,
82,-4.55703125,0.0251934467814863,,
83,-4.5515625,0.0653944560326636,,
84,-4.54609375,0.0653944560326636,,
85,-4.540625,0.0694145569577813,,
86,-4.53515625,0.0653944560326636,,
87,-4.5296875,0.0653944560326636,,
